Date,User_ID,Location,Text
2020-05-7,esta_mediaa,,"The ministry of health says twenty-seven patients have also recovered in the past 24 hours #Esta #Kurdistan #Iraq #TwitterKurds #coronavirus 

https://t.co/sOqGbYMv56"
2020-05-7,OrriynVarek,,"@RonDeSantisFL realized that straight up and down still counts as flat. Not how I'd #FlattenTheCurve, but I respect the outside the box thinking Ron.  

#COVID19 #Coronavirus https://t.co/NFqw78WrVG"
2020-05-7,appcsocialmedia,"Islamabad, Pakistan","#Coronavirus crisis slowing global education rate: #UNESCO 

#APPNews 

#COVID__19 #COVID19 #Corona @UNESCO 

https://t.co/m9VKq5BEU6 via @Associated Press Of Pakistan https://t.co/IxZbWRrdEc"
2020-05-7,kr3at,,"Ohio reports 4 new cases bringing total confirmed cases there to 46,188 and 2,740 total deaths.

#CoronaVirus #Covid19 #CoronaVirusOutbreak"
2020-05-7,TonyAntoniou3,United Kingdom,"@piersmorgan How can #russia have well over 606,000 #coronavirus cases with just 8,513 deaths. UK Half the cases 306, 962 with 43,000 deaths. Our @NHSuk is the best so it must be Russia not declaring all the death numbers. WHY DONT YOU COMMENT ON THAT @GMB"
2020-05-7,trudygonzales,,"President Donald Trump failed us
He ignored the threat of the #coronavirus putting public health at risk for personal gain, his reelection
Donald Trump will always put his interests first
That means the stock market, not us
Most Americans do not own stocks or have a 401k"
2020-05-7,rajeshkshitij,hyderabad,"#WestBengal - 445 new #COVID19 positive cases &amp; 11 deaths reported in state in the last 24 hours. Now total no. of cases in state rises to 15,173 including 9,702 Discharged, 4,880 Active cases &amp; 591 Fatalities - State Health Dept
#coronavirus @News18MP @News18CG"
2020-05-7,ShivadelicMe,"Here, There, Everywhere",@MridulRSingh #coronavirus has made this another @Fact of our lives!
2020-05-7,ReformAustin,"Texas, USA",.@bastaaustin's Eviction Solidarity Network has been tracking evictions in Travis County this year. Here is their dashboard: https://t.co/rquvRKwKu7 #COVID19 #coronavirus #txlege 1/
2020-05-7,jamesvgingerich,"Waterloo, Ontario Canada",#CoronaVirus: Investing in black lives and livelihoods. (McKinsey)  #COVIDー19 #COVID19 #CoronaVirusOutbreak #CoronaVirusPandemic https://t.co/IsRcFFuOzS https://t.co/FZsAYMbboE
2020-05-7,AdriaBalletBeat,New York City,"They canceled the hajj, but Trump wouldn’t cancel his rally #coronavirus #SocialDistancing #Mecca"
2020-05-7,cosmosbaby,"Chicago, IL","@nhdogmom @politicususa That's not going to help his poll numbers if testing sites close down and cases of #coronavirus keep going up.  His attempts to demolish the ACA and throw people off insurance won't help, either.

https://t.co/sfEgdMqd7f"
2020-05-8,RochelleDe,"Ashland, OR","Responding to #COVID19 and #BLACK_LIVES_MATTER are opportunities for us to actually treat others as equals, and with kindness and care. It's the #GoldenRule #WWJD"
2020-05-8,ghp_andrew,,Great new piece on how the business community is being perceived during #covid19. New data from @Edelman shows both good and bad news for top corporate leaders -- and suggests tangible actions you can take right now. https://t.co/Pr1yKPf0sF
2020-05-8,GreatPausePro,Global,"Great Pause Project is an open-source record documenting the COVID-19 pandemic. Here are some excerpts from the first part of our project, the echo/location survey. To anonymously contribute your story, visit the https://t.co/a5lhkiolAo! #unitednations #COVID19 #BIPOC #greatpause https://t.co/N60gA1PDvR"
2020-05-8,virmuze,,"Only in Miami... about 20 minutes from us at the Aventura mall, the new pop-up store “Covid-19 Essentials” has just opened its doors.

#covid19essentials #covid19 #store #pandemic #mask #aventuramall https://t.co/Lh59QbdWSR"
2020-05-8,BrundinPatrik,"Grand Rapids, MI, USA","@MartinTaylor9 @journal_PD @WorldPDCongress @GreenJournal Martin, we need to consider this risk. So many unknowns with #COVID19"
2020-05-8,derekfeeleyIHI,,"On Friday, 6/26 at 10 AM ET join @TheIHI and @WellBeingTrust for  #CoronavirusPandemic Virtual Learning Hour on #COVID19 and vital issue of grief leadership and system supports. https://t.co/V8pYEY8BJL"
2020-05-8,glenda_macd,http://www.glendamacdonald.com,It's like suddenly the whole world has become full of #leanstartups ... pivoting in tune with #covid19 projections .. a viral dance like the old foxtrot.. back and forth #collisionfromhome ... https://t.co/erkvjKbsZP
2020-05-8,WSISprocess,"Geneva, Switzerland","JOIN us tomorrow for 4th Day #WSIS Forum 2020 
Another excellent lineup of 8 WSIS Prizes 2020 Champion Success Stories discussing how #ICTs have made impact on the ground including #COVID19 experiences
CLICK TO REGISTER https://t.co/1TNB8KCYHH
Thursday 25 June, 12:00 – 13:00 CEST https://t.co/tZsFnR3fAJ"
2020-05-8,ilves,Afrika,"This Tuesday, 30 June, I’ll have the honour of moderating this one-hour online discussion featuring three leading African experts on the impact of #COVID19 and #fakenews on #democracy in #Africa. Please tune in! 

https://t.co/bUxFwb3CN0"
2020-05-8,TorranceCoste,Malahat Territory,"Meaningfully limit your social contacts, wear a mask and wash your damn hands Island pals, this isn't a COVID free zone.

#VanIsland #Covid19 #bcpoli #yyj https://t.co/lByI2j4MSh"
2020-05-8,ScottSakamoto,"Portland, Oregon","Happy #COVID19 Wednesday 
#OregonShelterInPlace Day 94

#SakamotoShelterInPlace,  #NowSmoking
#SupportYourBrickAndMortar

#SunRoofCigar
With the Bishops Blend by Black Label Trading Company by way of @SellwoodCigar 

- @BlackLabelTradingCo, @Blk_Wks, #BishopsBlend

#StaySmoky https://t.co/9r9TZv82qr"
2020-05-8,whoarewemvmnt,,While the people are calling for defunding the police. Our president is defunding federal #covid19 testing sites at the end of the month.
2020-05-8,AD_Humphreys,"Toronto, Canada",Downloading the bogus #COVID19 tracing app activates a hidden program called CryCryptor that hijacks the user’s data and holds it for ransom.
2020-05-8,FutureEdGU,"Washington, DC","The social &amp; economic disruption from #COVID19, along w/ the heightened anger over police brutality, create new challenges for keeping students attending &amp; engaged. Our latest edition of the Attendance Playbook w/ @attendanceworks offers ideas. https://t.co/8NfKxQGDxJ"
2020-05-8,SiemensInfraUSA,USA,"How can we help our customers in solving their day-to-day #workplace challenges in a #postcovid world? @StefanSchwab1, CEO of our subsidiary @enlightedinc, shares his perspective here 👉https://t.co/ZDTa87nFxi
#safety #returntowork #COVID19 #smartworking https://t.co/c70f3GIQmt"
2020-05-8,FLLymeDisease,,"Will #Lyme patients from #Alabama, #Arkansas, #Arizona, #FL, #NC, #SC, #Washington, #Utah and #TX face challenges seeing specialists in the Northeast?
#NY, #NJ and #CT require travelers from states with high #coronavirus rates to quarantine for two weeks
https://t.co/gbKpECY2x5"
2020-05-8,Cheaptarts,"Dallas, TX","Lubbock Mayor Dan Pope @MayorDanPope knows Lubbock is getting worse now &amp; when Texas Tech students come back #coronavirus will spread even worse! Opening schools will cause lots of preventable deaths in Texas college towns. 💔 #stayhome 
Graphics @nytimes free on the NYT app. https://t.co/R1ROrNzIci https://t.co/0RXMNsktnu"
2020-05-8,KatCapps,Western States Pact,Because the #coronavirus epidemic is over.  And Trump doesn’t want to test anybody for #covid anyway. https://t.co/XxmN7mYlpF
2020-05-8,BwcDeals,Promotions@BwcDeals.com,"Vicks VapoShower, 12ct Shower Bomb Tablets, 4 Boxes of 3 Tablets, Soothing Vicks Vapor Steam Aromatherapy with Eucalyptus and Menthol 

https://t.co/waUno5WjeW

#CoronaVirus #Supplies #Restock #BwcDeals https://t.co/t9Voaa6R0z"
2020-05-8,_LizOutLoud,,#Trump loves recognition. His country is winning the number of #CoronaVirus cases. It is now called the #TrumpVirus
2020-05-8,COVIDLive,,"16,620 new cases and 357 new deaths in the United States 

[18:49 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic"
2020-05-8,esta_mediaa,,"The ministry of health says twenty-seven patients have also recovered in the past 24 hours #Esta #Kurdistan #Iraq #TwitterKurds #coronavirus 

https://t.co/sOqGbYMv56"
2020-05-8,OrriynVarek,,"@RonDeSantisFL realized that straight up and down still counts as flat. Not how I'd #FlattenTheCurve, but I respect the outside the box thinking Ron.  

#COVID19 #Coronavirus https://t.co/NFqw78WrVG"
2020-05-8,appcsocialmedia,"Islamabad, Pakistan","#Coronavirus crisis slowing global education rate: #UNESCO 

#APPNews 

#COVID__19 #COVID19 #Corona @UNESCO 

https://t.co/m9VKq5BEU6 via @Associated Press Of Pakistan https://t.co/IxZbWRrdEc"
2020-05-8,kr3at,,"Ohio reports 4 new cases bringing total confirmed cases there to 46,188 and 2,740 total deaths.

#CoronaVirus #Covid19 #CoronaVirusOutbreak"
2020-05-8,TonyAntoniou3,United Kingdom,"@piersmorgan How can #russia have well over 606,000 #coronavirus cases with just 8,513 deaths. UK Half the cases 306, 962 with 43,000 deaths. Our @NHSuk is the best so it must be Russia not declaring all the death numbers. WHY DONT YOU COMMENT ON THAT @GMB"
2020-05-8,trudygonzales,,"President Donald Trump failed us
He ignored the threat of the #coronavirus putting public health at risk for personal gain, his reelection
Donald Trump will always put his interests first
That means the stock market, not us
Most Americans do not own stocks or have a 401k"
2020-05-8,rajeshkshitij,hyderabad,"#WestBengal - 445 new #COVID19 positive cases &amp; 11 deaths reported in state in the last 24 hours. Now total no. of cases in state rises to 15,173 including 9,702 Discharged, 4,880 Active cases &amp; 591 Fatalities - State Health Dept
#coronavirus @News18MP @News18CG"
2020-05-8,ShivadelicMe,"Here, There, Everywhere",@MridulRSingh #coronavirus has made this another @Fact of our lives!
2020-05-8,ReformAustin,"Texas, USA",.@bastaaustin's Eviction Solidarity Network has been tracking evictions in Travis County this year. Here is their dashboard: https://t.co/rquvRKwKu7 #COVID19 #coronavirus #txlege 1/
2020-05-9,ReganFCU,"Toronto, Ont.",A4: Beware of unsolicited emails from medical advisories containing links or attachments #COVIDFraudChat #SeniorsMonth #COVID19 https://t.co/gBOxvcReBW
2020-05-9,_sjgbb,"Rotterdam, The Netherlands",Out and about again today in #Brussels. Strange feeling to be back in the public space as measures across Europe are slowly lifted #COVID19 https://t.co/foDz6IRi3y
2020-05-9,ninabrooksie,,"@RBReich @bjennings812 Donald Bonespur Trump is a poor excuse for a human.  He's just a fundamentally bad person.  
#COVID19 #TrumpIsALaughingStock #TrumpDictatorship"
2020-05-9,FaustusSaxon,,"#covid #covid19 #COVID__19 #COVIDIOTS #COVID19 #COVIDー19 #Covid_19 #COVIDIOT #corona #coronavirusuk #CoronaVirusSA #CoronaVirusUpdates #CoronaVirusUpdate #CoronavirusPandemic #CoronaVirusUpdate #CoronavirusUSA
If you have a garden and can't eat all that you grow... share it... https://t.co/GhlgUon0ap"
2020-05-9,Eric_LeCompte,"Washington, DC","What a gift for @JubileeUSA to be a part of the powerful panel, ""Religion, Debt and #COVID19,"" organized by @religions4peace and @GUberkleycenter's @WorldFaiths. A critical moment to have this conversation and presentation with @patlakath, @Fletcher_RLD and other experts. https://t.co/nLNTruh85c"
2020-05-9,danielnewmanUV,Chicago,Interested in how tech and #AI can help solve #Covid19? https://t.co/9EGwkPrd1R
2020-05-9,Contrarian4Hire,,"$TNXP-Tonix Pharmaceuticals Inc. Is developing a vaccine for SARS-COV2. The stock is available now for less than .61 cents. To give you an idea about the potential growth, similar companies stocks became valued over 1000x what their price was. #TNXP #COVID19 #Robinhood"
2020-05-9,roecats_8,"South Eastern PA, USA","@bridgetsimonds0 @mmpadellan Just like having to have his signature on stimulus checks?
The idiot murderer OWNS this #COVID19.....
Even though he still doesnt understand the 19 part of it!! 🤔🤫😁😷😷😷😷😷😷😷😷"
2020-05-9,RoryNewbrough,,"This should be every state in the US right now. We've got a ways to go before we get a handle on #COVID19

Wear a mask if you're out and about. https://t.co/rG6nnRoJvW"
2020-05-9,HPEichling55,"San Antonio, TX","Have you signed up to take this daily survey? It’s quick, easy, and for the greater good if you care about that sort of thing. #COVID19  https://t.co/fUrIJ4Khrn"
2020-05-9,UNNTV1,"Washington, DC","This is a unique #Chinese measure of preventing the spread of #COVID19. A whole apartment building was blocked during the 2nd wave of #CCPVirus pandemic in Beijing, the capital city of #China. #huelyaavsar #كورونا #GeneralFlynn #ΝΔ_ξεφτιλες #MUNSHU #Midsummer #MUFC https://t.co/pGndF3SI2o"
2020-05-9,news_ghana,"Accra, Ghana",#Education #AkontombraEducationDirectorate #Covid19 MP supports final year students with PPE https://t.co/JotzcAynkV https://t.co/lDY0TRtyy0
2020-05-9,Joshua_Jr_1,"Manchester, England","So watching the Man Utd &amp; Sheff Utd match &amp; not 1 of them are 1 Metre PLUS Away from each other. Yet again a massive failure by @BorisJohnson .. bunch of sweaty footballers spreading #COVID19 Spitting on the floor, group hugs. What a joke."
2020-05-9,RochelleDe,"Ashland, OR","Responding to #COVID19 and #BLACK_LIVES_MATTER are opportunities for us to actually treat others as equals, and with kindness and care. It's the #GoldenRule #WWJD"
2020-05-9,arcticket,Manila Philippines,"World #COVID19 status June 24 2020.

#Philippines 32295, 1204 31825, 1186 (+460, +18)

#COVID19PH #coronavirus #COVIDー19 #Covid_19 #COVID https://t.co/pXxrCuHlZv"
2020-05-9,wearedonbosco,Global,"Funds from the virtual “Race for Global Solidarity,” supported by the Salesians of Don Bosco in Spain, will help the most vulnerable people affected by the pandemic in Africa and Latin America. #Spain #WeAreDonBosco #Salesian #covid19 #coronavirus"
2020-05-9,yasmina_ss,present,#PMQs “stunned by the success of test and trace” 😂😂 Liars?? Delusional ? Or both?! @HouseofCommons @BBCNewsnight @GMB #COVID19 #coronavirus
2020-05-9,sahillll_khan,,"There is no winning without hard work.
#doctor #medicine #medical #nurse #health #hospital #doctors #healthcare #surgery #covid #medico #medstudent #dentist #surgeon #neet #medicalstudent #medicina #medschool #coronavirus #physician #love #mbbs #medicalschool #corona #dental #law"
2020-05-9,_tomasi1,"Westbury Park, East Anglia, Uk",Isles of Scilly are the only part of the UK not to have #CoronaVirus #itvnews
2020-05-9,blackcohosh333,"London, England",Please God don't let me have to go back to this - ever - I did it for 22 solid years #London #Londonliving #Coronavirus #Lockdownuk #Londontransport #Covid19uk #Liverpoolstreet https://t.co/iWW0c26Gnf
2020-05-9,FLLymeDisease,,"Will #Lyme patients from #Alabama, #Arkansas, #Arizona, #FL, #NC, #SC, #Washington, #Utah and #TX face challenges seeing specialists in the Northeast?
#NY, #NJ and #CT require travelers from states with high #coronavirus rates to quarantine for two weeks
https://t.co/gbKpECY2x5"
2020-05-9,Cheaptarts,"Dallas, TX","Lubbock Mayor Dan Pope @MayorDanPope knows Lubbock is getting worse now &amp; when Texas Tech students come back #coronavirus will spread even worse! Opening schools will cause lots of preventable deaths in Texas college towns. 💔 #stayhome 
Graphics @nytimes free on the NYT app. https://t.co/R1ROrNzIci https://t.co/0RXMNsktnu"
2020-05-9,KatCapps,Western States Pact,Because the #coronavirus epidemic is over.  And Trump doesn’t want to test anybody for #covid anyway. https://t.co/XxmN7mYlpF
2020-05-9,BwcDeals,Promotions@BwcDeals.com,"Vicks VapoShower, 12ct Shower Bomb Tablets, 4 Boxes of 3 Tablets, Soothing Vicks Vapor Steam Aromatherapy with Eucalyptus and Menthol 

https://t.co/waUno5WjeW

#CoronaVirus #Supplies #Restock #BwcDeals https://t.co/t9Voaa6R0z"
2020-05-9,_LizOutLoud,,#Trump loves recognition. His country is winning the number of #CoronaVirus cases. It is now called the #TrumpVirus
2020-05-9,COVIDLive,,"16,620 new cases and 357 new deaths in the United States 

[18:49 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic"
2020-05-9,esta_mediaa,,"The ministry of health says twenty-seven patients have also recovered in the past 24 hours #Esta #Kurdistan #Iraq #TwitterKurds #coronavirus 

https://t.co/sOqGbYMv56"
2020-05-9,OrriynVarek,,"@RonDeSantisFL realized that straight up and down still counts as flat. Not how I'd #FlattenTheCurve, but I respect the outside the box thinking Ron.  

#COVID19 #Coronavirus https://t.co/NFqw78WrVG"
2020-05-9,appcsocialmedia,"Islamabad, Pakistan","#Coronavirus crisis slowing global education rate: #UNESCO 

#APPNews 

#COVID__19 #COVID19 #Corona @UNESCO 

https://t.co/m9VKq5BEU6 via @Associated Press Of Pakistan https://t.co/IxZbWRrdEc"
2020-05-10,PergamIC,"Seattle, WA","Q6: Luckily in WA state, loosening of restrictions has been coupled with declining epidemiology.  In fact @GovInslee is now requiring masking for the entire state.  

Challenges I can imagine with other places where loosening not linked to epi #COVID19 #ASTCTchat"
2020-05-10,gavinwhite76,"Withington, Manchester","We also thanked all the @ManCityCouncil officers who have done so much dedicated work to help those who are vulnerable and in need over last 3 months of the #COVID19 crisis in #Manchester.

Watch the full committee here:

https://t.co/e5avXi6hEG"
2020-05-10,lkbond,South Central Ohio,"@thomaskaine5 The people most invested in the stock market are least affected by #COVID19 &amp; are in the business profiting off of it. Not to mention that we still have no idea what happened to more than $500 Billion in stimulus $$$. Wouldn’t be surprised if that’s where it went, to bolster #’s."
2020-05-10,Moe_gallery,"Benin-City, Nigeria","I snapped this pictures

Who is the softest?

Retweet A or like  B 

Kiss Daniel
Nigerian police
Dbanj
Edo PDP
Solomon
#MUNSHU 
#Messi33 
#MESSI 
#WednesdayThoughts 
#COVID19 
#PokemonPresents 
#isitDRAKE 
#WhenItsDayAt1 
#TunasimamaNaWaiguru 
#Mpesa 
#Wike 
#JusticeForAmir https://t.co/GcE9ccuYAg"
2020-05-10,thinkescalent,"Livonia, Michigan","A closer look at the many facets of how #smallbusiness is impacted by #COVID19, including new Javelin Strategy &amp; Research data and a human perspective. https://t.co/xfllgLeuxf https://t.co/Rd0uV355h6"
2020-05-10,geniusrock71,USA,"@Aye_itslaylay Ur right on point @Aye_itslaylay ! Why is that ? I say just as the numbers keep spiking in the #COVID19 pandemic, ignorance is at an all-time high as well. What's unfortunate is that 2 some sports lovers athletes well-being is secondary 2 their entertainment value."
2020-05-10,BradDeas_TandA,Bradford,"BREAKING: It comes after the partner of someone involved in the school raised concerns with the T&amp;A and claimed there were four positive COVID-19 cases at the specialist school.

#HighParkSchool #Heaton #Bradford #Coronavirus #COVID19 #ICAT

https://t.co/Z4z5O703JX"
2020-05-10,alankerrigan,Ireland,"I just published Understanding the COVID-19 Pandemic with Big Data Analytics. Author Alan Kerrigan 
#COVID19 #infosec #osint #ireland #BigDataAnalytics 

https://t.co/SifRQQ8vdS"
2020-05-10,arcticket,Manila Philippines,"World #COVID19 status June 24 2020.

#Philippines 32295, 1204 31825, 1186 (+460, +18)

#COVID19PH #coronavirus #COVIDー19 #Covid_19 #COVID https://t.co/pXxrCuHlZv"
2020-05-10,wearedonbosco,Global,"Funds from the virtual “Race for Global Solidarity,” supported by the Salesians of Don Bosco in Spain, will help the most vulnerable people affected by the pandemic in Africa and Latin America. #Spain #WeAreDonBosco #Salesian #covid19 #coronavirus"
2020-05-10,yasmina_ss,present,#PMQs “stunned by the success of test and trace” 😂😂 Liars?? Delusional ? Or both?! @HouseofCommons @BBCNewsnight @GMB #COVID19 #coronavirus
2020-05-10,PJmiekidzandi,MA,#Republican Gov Baker is INTENTIONALLY Restricting people in #Massachusetts to receive #COVID19 #covid19testing to KEEP NUMBERS DOWN! TWO counties CASE NUMBERS CONTINUE TO GO UP! You know why? BECAUSE YOU will FORCE CITIES/TOWNS MAYORS TO enforce #Masks be worn or be #fined !😡💢
2020-05-10,priti_sriv,"New Delhi, India",#delhi city has hightest #COVID19 cases in the country. The #nationalcapital needs to find drastic measures. The #state  and #centralgovernment  needs to work in #tandem . #CoronaUpdatesInIndia #StaySafe #wearfacemask #SocialDistancing
2020-05-10,cloudpurple,,Light over Glasgow 23:45 #summernights #covid19 #lockdownlife #wishawlife https://t.co/9iCP1dx2yu
2020-05-10,drpaulmorgan,Cardiff,"@noodlemaz Wales death rate is now at or below the 5-year rolling average. Critical care units gradually retreating to previous footprints as still have #CoVID19 patients, but now very few new admissions. There is hope but we still really need a vaccine."
2020-05-10,the_hindu,"Chennai, India","The results of the Phase-1 clinical trial of the Oxford vaccine (ChAdOx1 nCoV-19) to prevent infection by novel #coronavirus are expected by the first week of July. 
https://t.co/5nrNkANZNl"
2020-05-10,FinancialMSW,"Charlotte, North Carolina, USA",Opinion | American #Workers Deserve to Live With #Dignity https://t.co/jxOkrfbXYj #financialstress #socialwork #socialworkers #financialsocialwork #coronavirus #COVID19 #pandemic #respect https://t.co/SScvvVXWyX
2020-05-10,BoldTies_Etsy,"Atlanta, GA",https://t.co/fxpY1ct61z  #Elastic for #masks making 1/4 inch wide black  elastics  #Mask  Ship from the US #COVID19 #coronavirus
2020-05-10,TechnionUSA,,"""Scientists from various universities around the world, in conjunction with Israel's #Technion, have proposed a solution to help prevent the spread of #coronavirus...  effective at deactivating both airborne and surface-deposited strains of #COVID19.""

https://t.co/qSF7vzrPnJ"
2020-05-10,nelsoncarvajal,"Los Angeles, CA","I’m so disappointed with the people who pushed for re-opening shit. Here we go!

#coronavirus #COVID19 #secondwave 

LA County leads US in COVID-19 cases, Florida sees highest 1-day increase - ABC News https://t.co/EIKHUPavH1"
2020-05-10,VirginMediaNews,"Dublin, Ireland","#WATCH GAA clubs are gearing up for the safe return of activity after more than three months of a COVID-19 lockdown

@EricGClarke reports from @AhaneGAAClub in #Limerick⤵️

#VMNews | #COVID19 | #Coronavirus | #GAA | @officialgaa https://t.co/EogscKVq08"
2020-05-10,PressTV,"Tehran, Iran","Global #coronavirus cases top 9.2mn, death toll surpasses 477K 

#Covid19 

https://t.co/I0HPcho4HK"
2020-05-10,ChimpReports,Uganda,"UPC Releases Electoral Roadmap as Akena Seeks Re-election 
#ChimpReportsNews #UgandaNews #Uganda #Featured #CoronaVirus #2021Elections @UPC_Since1960 @AkenaJimmyMP @UgandaEc #UgandaDecides2021 #StaySafeUG #WearYourMask #COVID19UG #WednesdayThoughts #News
https://t.co/B5jiFaop1T"
2020-05-10,BradDeas_TandA,Bradford,"BREAKING: It comes after the partner of someone involved in the school raised concerns with the T&amp;A and claimed there were four positive COVID-19 cases at the specialist school.

#HighParkSchool #Heaton #Bradford #Coronavirus #COVID19 #ICAT

https://t.co/Z4z5O703JX"
2020-05-10,arcticket,Manila Philippines,"World #COVID19 status June 24 2020.

#Philippines 32295, 1204 31825, 1186 (+460, +18)

#COVID19PH #coronavirus #COVIDー19 #Covid_19 #COVID https://t.co/pXxrCuHlZv"
2020-05-10,wearedonbosco,Global,"Funds from the virtual “Race for Global Solidarity,” supported by the Salesians of Don Bosco in Spain, will help the most vulnerable people affected by the pandemic in Africa and Latin America. #Spain #WeAreDonBosco #Salesian #covid19 #coronavirus"
2020-05-10,yasmina_ss,present,#PMQs “stunned by the success of test and trace” 😂😂 Liars?? Delusional ? Or both?! @HouseofCommons @BBCNewsnight @GMB #COVID19 #coronavirus
2020-05-10,sahillll_khan,,"There is no winning without hard work.
#doctor #medicine #medical #nurse #health #hospital #doctors #healthcare #surgery #covid #medico #medstudent #dentist #surgeon #neet #medicalstudent #medicina #medschool #coronavirus #physician #love #mbbs #medicalschool #corona #dental #law"
2020-05-10,_tomasi1,"Westbury Park, East Anglia, Uk",Isles of Scilly are the only part of the UK not to have #CoronaVirus #itvnews
2020-05-10,blackcohosh333,"London, England",Please God don't let me have to go back to this - ever - I did it for 22 solid years #London #Londonliving #Coronavirus #Lockdownuk #Londontransport #Covid19uk #Liverpoolstreet https://t.co/iWW0c26Gnf
2020-05-11,marketblazer,"Atlanta, GA","Remote Work Tools to Help You During the Pandemic: https://t.co/HrNCGCA4bz

#RemoteWork #WorkFromHome #COVID19 https://t.co/rn1AyPpg6O"
2020-05-11,LBC_Philly,"Philadelphia, PA","God is always right on time. Trust Him today.

#Peace #Hope #CoronaVirus #Covid19 #Philadelphia #LBCPhilly https://t.co/LJQ24nQ31O"
2020-05-11,MitchellTuchman,"Palo Alto, CA","As a response to the COVID19 crisis, the CARES Act allows anyone to take up to $100,000 from their retirement accounts, penalty-free.  See our article below to learn more about the CARES &amp; SECURE Acts. #retirement #COVID19

https://t.co/85vimHDg6S https://t.co/xQZ44jcHpW"
2020-05-11,danbixby,,"Oof. Brooks Koepka's caddie tests positive for #COVID19, and his team was taking things REALLY carefully &amp; seriously. This is outdoor, airborne transmission betw people being careful. Was thinking about playing golf next week, probably not now. https://t.co/OYT99kFD4F"
2020-05-11,AnnetteSNN,"Tampa, FL",The UTC testing site is done for the day as well. They opened at 9am and stopped cars around 11:45am when they hit 750 people @SNNTV #tests #COVID19 https://t.co/og0Ma9foqZ
2020-05-11,MYSAVVYTRAVELER,Everywhere,"Cruise industry doing poor job of getting their marketing messages out when they are needed most amid #COVID19 fears - Mary Jean Tully, Founder &amp; CEO @TullyLuxTravel. Industry should leverage those returning to ships to broadcast positive messages #NewTravel #travel https://t.co/VlYXvUMq2X"
2020-05-11,TobinBen,"Louisville, KY","The idea of reducing polling locations was actually first supported by Democratic @GovAndyBeshear in early May as a means of creating less contact points to keep election workers and voters safe from the potential spread of #COVID19.
https://t.co/Egnt5eQ40k"
2020-05-11,PanAfricanBook,"London, England","We have been truly touched be seeing how much #COVID19 has actually brought people together, recognising and appreciating each other all the more. May I care and value for each other long continue. https://t.co/ghEYFteWDd"
2020-05-11,datanami,"San Diego, CA","This Just In:  Health and Human Services Selects Geospark Analytics for Development of AI Disease Outbreak Modeling
https://t.co/gOFoHEtOgZ
#BigData #AI #COVID19 @GeoSpark_io @HHSGov"
2020-05-11,Prof_Kennedy,Rhode Island,"@BrownUniversity @BrownSociology @SwearerCenter @pubstory @tompharvard @JMLudes @gwaynemiller @jseelybrown @Morning_Joe @costareports @juliaf113 @khaila__ @KBAndersen @dlittle30 @kimberlykhoang @TomPerez @WatsonInstitute @robert_a_blair @craigjcalhoun @nyu_ipk @ikaribjanian @nkwarikoo @chinyereagbai @ohahl @asr_journal @bartbonikowski @UMich @toddgitlin @SlaterPolitics @umichWCED @engagedscholar @DYStateofMind @emmaschow @alex_s_cramer @craigmelvin @billpeduto @peterbakernyt @GlennKesslerWP @CharlesMBlow @neal_katyal @gtconway3d @pareene @MichelleObama @PreetBharara @creoleprof @bonnie_honig @umichpolisci @prabhbob Tho each essay in @ASAnews Footnotes on #PandemicSociology is worth reading, I mark a few.  @alizaluft https://t.co/hi1fNmsP9s explains how morality works in #Covid19 times as a dialogue btwn our gut &amp; our reason; #TransformationalSolidarity depends on that dialogue's refinement."
2020-05-11,FarhaanYaseen19,"Jammu, Jammu And Kashmir","Patanjali started their trail in December 2019 before the advent of corona in India. How fast they are?
@AtaharMahmood3 
@PypAyurved 
#COVID19 
#Coronil"
2020-05-11,PewStates,"Washington, D.C.","Jail populations dropped 29% from March 1 to May 1 among 254 counties tracked by @publicsafetylab. 

This change represents a sharp contrast to pre-#COVID19 trends. #ShrinkTheSystem https://t.co/RJxgmanRCs"
2020-05-11,pachrchadvocacy,"Harrisburg, PA",".@WHO chief warns #pandemic is accelerating into ""new &amp; dangerous"" stage: https://t.co/k1iawGpvD8 #COVID19 https://t.co/4qRdmWsiET"
2020-05-11,DavidLMcFarland,"Los Angeles, CA ◀️ NYC ◀️ DC","FACT: Without a mask, life will not return to normal. Period. Please wear a mask and follow the science and public health experts. Not the politicians. #COVID19 @CDCgov @NIMHgov"
2020-05-11,FinancialMSW,"Charlotte, North Carolina, USA",Opinion | American #Workers Deserve to Live With #Dignity https://t.co/jxOkrfbXYj #financialstress #socialwork #socialworkers #financialsocialwork #coronavirus #COVID19 #pandemic #respect https://t.co/SScvvVXWyX
2020-05-11,SuperBSolutions,USA,Your business isn't back until your customers know it is! Use these signage options to help tell the pubic you are back in business. https://t.co/fIfw1iZhvV  #COVID #coronavirus #COVID19 #signs #signage #directionalsignage #openforbusiness
2020-05-11,LBC_Philly,"Philadelphia, PA","God is always right on time. Trust Him today.

#Peace #Hope #CoronaVirus #Covid19 #Philadelphia #LBCPhilly https://t.co/LJQ24nQ31O"
2020-05-11,dmac5dmark2,"Jeju Island, South Korea","""As #coronavirus cases surge in Texas and other Sun Belt states, rural hospitals are enduring a uniquely painful emergency of their own, in a world away from the I.C.U.s of New York City, or even Dallas."" https://t.co/RCYyGnVRo2"
